Humidity,Temperature,Hour,Minute,Humidity_Future,Temperature_Future,Hour_Future,Minute_Future
66.0,33.6,16.0,57.0,89.0,28.0,22.0,57.0
65.0,33.6,16.0,57.0,89.0,28.0,22.0,57.0
65.0,33.6,16.0,58.0,89.0,27.9,22.0,58.0
65.0,33.6,16.0,58.0,89.0,27.8,22.0,58.0
65.0,33.6,16.0,58.0,89.0,27.8,22.0,58.0
66.0,33.6,16.0,58.0,89.0,27.8,22.0,58.0
66.0,33.6,16.0,58.0,89.0,27.5,22.0,58.0
66.0,34.0,16.0,58.0,90.0,27.5,22.0,59.0
65.0,34.0,16.0,59.0,90.0,27.5,22.0,59.0
65.0,34.0,16.0,59.0,90.0,27.5,22.0,59.0
65.0,34.0,16.0,59.0,90.0,27.2,22.0,59.0
65.0,34.0,16.0,59.0,90.0,27.2,22.0,59.0
66.0,34.0,16.0,59.0,91.0,27.2,22.0,59.0
66.0,34.0,17.0,0.0,91.0,27.2,23.0,0.0
66.0,34.0,17.0,0.0,91.0,27.2,23.0,0.0
66.0,34.0,17.0,0.0,91.0,27.2,23.0,0.0
66.0,34.0,17.0,0.0,91.0,27.5,23.0,0.0
66.0,34.0,17.0,0.0,91.0,27.5,23.0,0.0
66.0,34.0,17.0,0.0,91.0,27.5,23.0,0.0
66.0,34.0,17.0,1.0,91.0,27.5,23.0,1.0
66.0,34.0,17.0,1.0,91.0,27.5,23.0,1.0
66.0,34.0,17.0,1.0,91.0,27.5,23.0,1.0
65.0,34.0,17.0,1.0,91.0,27.5,23.0,1.0
65.0,34.0,17.0,1.0,91.0,27.5,23.0,1.0
65.0,34.0,17.0,1.0,91.0,27.5,23.0,1.0
65.0,34.0,17.0,2.0,91.0,27.5,23.0,2.0
65.0,34.0,17.0,2.0,91.0,27.2,23.0,2.0
65.0,34.0,17.0,2.0,91.0,27.5,23.0,2.0
65.0,34.0,17.0,2.0,91.0,27.5,23.0,2.0
65.0,34.0,17.0,2.0,91.0,27.5,23.0,2.0
65.0,34.0,17.0,2.0,91.0,27.5,23.0,3.0
65.0,34.0,17.0,3.0,91.0,27.5,23.0,3.0
65.0,34.0,17.0,3.0,91.0,27.5,23.0,3.0
67.0,34.0,17.0,3.0,91.0,27.5,23.0,3.0
67.0,34.0,17.0,3.0,91.0,27.5,23.0,3.0
65.0,34.0,17.0,3.0,91.0,27.5,23.0,3.0
65.0,34.0,17.0,4.0,91.0,27.5,23.0,4.0
66.0,33.6,17.0,4.0,91.0,27.5,23.0,4.0
65.0,33.6,17.0,4.0,91.0,27.5,23.0,4.0
65.0,33.6,17.0,4.0,91.0,27.5,23.0,4.0
65.0,33.6,17.0,4.0,91.0,27.5,23.0,4.0
67.0,33.6,17.0,4.0,91.0,27.5,23.0,4.0
66.0,33.6,17.0,5.0,91.0,27.7,23.0,5.0
66.0,33.6,17.0,5.0,91.0,27.8,23.0,5.0
66.0,33.6,17.0,5.0,91.0,27.8,23.0,5.0
67.0,33.6,17.0,5.0,91.0,27.8,23.0,5.0
67.0,33.6,17.0,5.0,91.0,27.8,23.0,5.0
67.0,33.6,17.0,5.0,91.0,27.8,23.0,5.0
67.0,33.9,17.0,6.0,91.0,27.7,23.0,6.0
66.0,33.9,17.0,6.0,91.0,27.5,23.0,6.0
66.0,33.9,17.0,6.0,91.0,27.5,23.0,6.0
67.0,33.9,17.0,6.0,91.0,27.5,23.0,6.0
65.0,33.9,17.0,7.0,91.0,27.5,23.0,7.0
65.0,33.9,17.0,7.0,91.0,27.5,23.0,7.0
65.0,33.9,17.0,7.0,91.0,27.5,23.0,7.0
65.0,33.9,17.0,7.0,91.0,27.5,23.0,7.0
65.0,33.9,17.0,7.0,91.0,27.4,23.0,8.0
65.0,33.7,17.0,8.0,91.0,27.2,23.0,8.0
65.0,33.5,17.0,8.0,91.0,27.2,23.0,8.0
65.0,33.5,17.0,8.0,91.0,27.2,23.0,8.0
65.0,33.5,17.0,8.0,91.0,27.2,23.0,8.0
65.0,33.5,17.0,8.0,91.0,27.2,23.0,8.0
65.0,33.5,17.0,9.0,92.0,27.2,23.0,9.0
65.0,33.5,17.0,9.0,92.0,27.2,23.0,9.0
65.0,33.5,17.0,9.0,92.0,27.2,23.0,9.0
65.0,33.5,17.0,9.0,92.0,27.2,23.0,9.0
65.0,33.1,17.0,9.0,92.0,27.2,23.0,9.0
65.0,33.0,17.0,10.0,92.0,27.2,23.0,10.0
66.0,33.0,17.0,10.0,92.0,27.2,23.0,10.0
66.0,33.0,17.0,10.0,92.0,27.5,23.0,10.0
66.0,33.0,17.0,10.0,92.0,27.5,23.0,10.0
66.0,33.0,17.0,11.0,92.0,27.5,23.0,11.0
66.0,33.1,17.0,11.0,92.0,27.5,23.0,11.0
66.0,33.1,17.0,11.0,92.0,27.5,23.0,11.0
66.0,33.1,17.0,11.0,92.0,27.5,23.0,11.0
66.0,33.0,17.0,11.0,92.0,27.5,23.0,11.0
66.0,33.0,17.0,12.0,92.0,27.5,23.0,12.0
66.0,33.0,17.0,12.0,92.0,27.5,23.0,12.0
66.0,33.0,17.0,12.0,92.0,27.5,23.0,12.0
66.0,33.0,17.0,12.0,92.0,27.5,23.0,12.0
66.0,33.0,17.0,12.0,92.0,27.5,23.0,12.0
66.0,33.0,17.0,12.0,92.0,27.5,23.0,12.0
66.0,33.0,17.0,13.0,92.0,27.5,23.0,13.0
66.0,33.0,17.0,13.0,92.0,27.5,23.0,13.0
66.0,33.0,17.0,13.0,92.0,27.5,23.0,13.0
66.0,33.2,17.0,13.0,92.0,27.5,23.0,13.0
66.0,33.3,17.0,13.0,92.0,27.5,23.0,13.0
66.0,33.4,17.0,14.0,92.0,27.2,23.0,14.0
66.0,33.4,17.0,14.0,92.0,27.5,23.0,14.0
67.0,33.4,17.0,14.0,92.0,27.5,23.0,14.0
67.0,33.4,17.0,14.0,92.0,27.2,23.0,14.0
67.0,33.4,17.0,14.0,92.0,27.2,23.0,14.0
67.0,33.4,17.0,14.0,92.0,27.2,23.0,14.0
67.0,33.0,17.0,15.0,92.0,27.1,23.0,15.0
67.0,33.0,17.0,15.0,92.0,27.1,23.0,15.0
67.0,32.9,17.0,15.0,92.0,27.1,23.0,15.0
67.0,32.9,17.0,15.0,93.0,27.1,23.0,15.0
67.0,32.9,17.0,15.0,93.0,27.2,23.0,15.0
67.0,32.9,17.0,15.0,93.0,27.4,23.0,16.0
67.0,32.9,17.0,16.0,93.0,27.2,23.0,16.0
67.0,32.9,17.0,16.0,93.0,27.5,23.0,16.0
67.0,32.6,17.0,16.0,93.0,27.2,23.0,16.0
67.0,32.5,17.0,16.0,93.0,27.4,23.0,16.0
67.0,32.5,17.0,16.0,93.0,27.4,23.0,16.0
68.0,32.5,17.0,17.0,93.0,27.5,23.0,17.0
68.0,32.5,17.0,17.0,93.0,27.4,23.0,17.0
68.0,32.5,17.0,17.0,93.0,27.5,23.0,17.0
68.0,32.5,17.0,17.0,93.0,27.4,23.0,17.0
68.0,32.5,17.0,17.0,93.0,27.5,23.0,17.0
68.0,32.5,17.0,17.0,93.0,27.5,23.0,17.0
68.0,32.5,17.0,18.0,93.0,27.5,23.0,18.0
68.0,32.5,17.0,18.0,93.0,27.5,23.0,18.0
68.0,32.5,17.0,18.0,93.0,27.5,23.0,18.0
68.0,32.5,17.0,18.0,93.0,27.4,23.0,18.0
68.0,32.5,17.0,18.0,93.0,27.5,23.0,18.0
69.0,32.5,17.0,18.0,93.0,27.3,23.0,18.0
69.0,32.6,17.0,19.0,93.0,27.1,23.0,19.0
69.0,32.9,17.0,19.0,93.0,27.2,23.0,19.0
69.0,32.9,17.0,19.0,93.0,27.4,23.0,19.0
69.0,32.9,17.0,19.0,93.0,27.5,23.0,19.0
69.0,32.9,17.0,19.0,93.0,27.3,23.0,19.0
69.0,32.9,17.0,19.0,93.0,27.2,23.0,20.0
69.0,32.9,17.0,20.0,93.0,27.2,23.0,20.0
68.0,32.9,17.0,20.0,93.0,27.2,23.0,20.0
68.0,32.9,17.0,20.0,93.0,27.2,23.0,20.0
68.0,32.9,17.0,20.0,93.0,27.5,23.0,20.0
68.0,32.9,17.0,20.0,93.0,27.5,23.0,20.0
68.0,32.9,17.0,21.0,93.0,27.5,23.0,21.0
68.0,32.9,17.0,21.0,93.0,27.5,23.0,21.0
68.0,32.9,17.0,21.0,93.0,27.5,23.0,21.0
68.0,32.6,17.0,21.0,93.0,27.5,23.0,21.0
68.0,32.5,17.0,21.0,93.0,27.5,23.0,21.0
68.0,32.5,17.0,21.0,93.0,27.5,23.0,21.0
68.0,32.5,17.0,22.0,93.0,27.5,23.0,22.0
68.0,32.5,17.0,22.0,93.0,27.5,23.0,22.0
68.0,32.5,17.0,22.0,93.0,27.5,23.0,22.0
68.0,32.5,17.0,22.0,92.0,27.5,23.0,22.0
68.0,32.5,17.0,22.0,92.0,27.5,23.0,22.0
68.0,32.5,17.0,23.0,92.0,27.5,23.0,23.0
69.0,32.5,17.0,23.0,92.0,27.5,23.0,23.0
69.0,32.5,17.0,23.0,92.0,27.5,23.0,23.0
69.0,32.5,17.0,23.0,92.0,27.5,23.0,23.0
69.0,32.5,17.0,23.0,92.0,27.6,23.0,23.0
69.0,32.6,17.0,23.0,92.0,27.8,23.0,23.0
68.0,32.8,17.0,24.0,92.0,27.8,23.0,24.0
68.0,32.1,17.0,24.0,92.0,27.8,23.0,24.0
68.0,32.4,17.0,24.0,92.0,27.8,23.0,24.0
68.0,32.4,17.0,24.0,92.0,27.8,23.0,24.0
68.0,32.4,17.0,24.0,92.0,27.8,23.0,24.0
68.0,32.4,17.0,25.0,92.0,27.8,23.0,25.0
67.0,32.4,17.0,25.0,92.0,27.8,23.0,25.0
67.0,32.4,17.0,25.0,92.0,27.8,23.0,25.0
66.0,32.4,17.0,25.0,92.0,27.8,23.0,25.0
66.0,31.9,17.0,25.0,92.0,27.8,23.0,25.0
66.0,31.9,17.0,25.0,92.0,27.8,23.0,25.0
66.0,31.9,17.0,26.0,91.0,27.8,23.0,26.0
66.0,31.9,17.0,26.0,91.0,27.8,23.0,26.0
66.0,31.9,17.0,26.0,91.0,27.8,23.0,26.0
66.0,31.9,17.0,26.0,91.0,27.9,23.0,26.0
65.0,31.9,17.0,26.0,91.0,27.8,23.0,26.0
65.0,32.2,17.0,26.0,91.0,27.8,23.0,26.0
65.0,31.9,17.0,27.0,91.0,27.8,23.0,27.0
65.0,31.9,17.0,27.0,91.0,27.8,23.0,27.0
66.0,31.8,17.0,27.0,91.0,28.2,23.0,27.0
66.0,31.9,17.0,27.0,91.0,28.2,23.0,27.0
66.0,31.8,17.0,27.0,91.0,28.2,23.0,27.0
66.0,31.9,17.0,27.0,91.0,28.2,23.0,27.0
65.0,31.7,17.0,28.0,91.0,28.2,23.0,28.0
66.0,31.7,17.0,28.0,91.0,28.2,23.0,28.0
66.0,31.8,17.0,28.0,91.0,28.2,23.0,28.0
66.0,31.8,17.0,28.0,91.0,28.2,23.0,28.0
66.0,32.0,17.0,28.0,91.0,28.2,23.0,28.0
65.0,31.8,17.0,29.0,91.0,28.2,23.0,29.0
65.0,31.8,17.0,29.0,91.0,28.3,23.0,29.0
66.0,31.8,17.0,29.0,90.0,28.2,23.0,29.0
66.0,31.8,17.0,29.0,90.0,28.1,23.0,29.0
66.0,31.9,17.0,29.0,90.0,28.2,23.0,29.0
66.0,31.9,17.0,29.0,90.0,28.2,23.0,30.0
66.0,31.9,17.0,30.0,90.0,28.2,23.0,30.0
66.0,31.9,17.0,30.0,89.0,28.2,23.0,30.0
66.0,31.9,17.0,30.0,89.0,28.2,23.0,30.0
66.0,32.4,17.0,30.0,89.0,28.2,23.0,30.0
66.0,32.4,17.0,30.0,89.0,28.2,23.0,30.0
66.0,32.4,17.0,31.0,89.0,28.2,23.0,31.0
66.0,32.4,17.0,31.0,89.0,28.2,23.0,31.0
66.0,32.4,17.0,31.0,89.0,28.2,23.0,31.0
66.0,32.5,17.0,31.0,89.0,28.2,23.0,31.0
66.0,32.5,17.0,31.0,89.0,28.2,23.0,31.0
66.0,32.5,17.0,31.0,89.0,28.2,23.0,31.0
66.0,32.6,17.0,32.0,89.0,28.2,23.0,32.0
66.0,32.9,17.0,32.0,89.0,28.2,23.0,32.0
66.0,32.9,17.0,32.0,89.0,28.2,23.0,32.0
66.0,32.9,17.0,32.0,89.0,28.2,23.0,32.0
66.0,32.9,17.0,32.0,89.0,28.2,23.0,32.0
66.0,32.9,17.0,32.0,89.0,28.5,23.0,32.0
65.0,32.9,17.0,33.0,89.0,28.5,23.0,33.0
65.0,32.9,17.0,33.0,89.0,28.5,23.0,33.0
65.0,32.9,17.0,33.0,89.0,28.5,23.0,33.0
65.0,32.9,17.0,33.0,89.0,28.3,23.0,33.0
66.0,32.9,17.0,33.0,89.0,28.2,23.0,33.0
76.0,32.4,18.0,6.0,88.0,28.2,0.0,5.0
70.0,32.4,18.0,6.0,88.0,28.2,0.0,6.0
70.0,32.4,18.0,6.0,88.0,28.2,0.0,6.0
70.0,32.4,18.0,6.0,88.0,28.2,0.0,6.0
70.0,32.4,18.0,6.0,88.0,28.2,0.0,6.0
70.0,32.4,18.0,6.0,88.0,28.2,0.0,7.0
70.0,32.4,18.0,7.0,88.0,28.4,0.0,7.0
70.0,32.8,18.0,7.0,88.0,28.5,0.0,7.0
70.0,32.8,18.0,7.0,88.0,28.5,0.0,7.0
70.0,32.6,18.0,7.0,88.0,28.5,0.0,7.0
69.0,32.5,18.0,7.0,88.0,28.5,0.0,7.0
69.0,32.5,18.0,7.0,88.0,28.4,0.0,8.0
69.0,32.5,18.0,8.0,88.0,28.3,0.0,8.0
69.0,32.6,18.0,8.0,88.0,28.2,0.0,8.0
69.0,32.6,18.0,8.0,88.0,28.2,0.0,8.0
69.0,32.6,18.0,8.0,88.0,28.2,0.0,8.0
69.0,32.6,18.0,8.0,88.0,28.4,0.0,8.0
69.0,32.5,18.0,9.0,88.0,28.5,0.0,9.0
69.0,32.6,18.0,9.0,88.0,28.5,0.0,9.0
69.0,32.6,18.0,9.0,87.0,28.5,0.0,9.0
69.0,32.6,18.0,9.0,87.0,28.5,0.0,9.0
69.0,32.6,18.0,9.0,87.0,28.5,0.0,9.0
69.0,32.6,18.0,9.0,87.0,28.3,0.0,9.0
69.0,32.6,18.0,10.0,87.0,28.3,0.0,9.0
69.0,32.6,18.0,10.0,87.0,28.5,0.0,10.0
69.0,32.6,18.0,10.0,87.0,28.5,0.0,10.0
69.0,32.7,18.0,10.0,87.0,28.2,0.0,10.0
69.0,32.7,18.0,10.0,87.0,28.2,0.0,10.0
69.0,32.8,18.0,10.0,87.0,28.2,0.0,10.0
69.0,32.1,18.0,11.0,87.0,28.2,0.0,11.0
69.0,32.4,18.0,11.0,87.0,28.2,0.0,11.0
69.0,32.3,18.0,11.0,87.0,27.9,0.0,11.0
69.0,32.2,18.0,11.0,87.0,27.8,0.0,11.0
69.0,32.1,18.0,11.0,87.0,27.8,0.0,11.0
69.0,32.1,18.0,11.0,88.0,27.8,0.0,11.0
69.0,32.6,18.0,12.0,88.0,28.1,0.0,12.0
69.0,32.7,18.0,12.0,88.0,27.8,0.0,12.0
69.0,32.6,18.0,12.0,88.0,27.8,0.0,12.0
69.0,32.4,18.0,12.0,88.0,27.6,0.0,12.0
69.0,32.0,18.0,12.0,88.0,27.5,0.0,12.0
69.0,32.2,18.0,12.0,88.0,27.5,0.0,12.0
69.0,32.3,18.0,13.0,89.0,27.5,0.0,13.0
69.0,32.4,18.0,13.0,89.0,27.5,0.0,13.0
69.0,32.4,18.0,13.0,88.0,27.5,0.0,13.0
69.0,32.1,18.0,13.0,88.0,27.5,0.0,13.0
69.0,32.5,18.0,13.0,88.0,27.5,0.0,13.0
69.0,32.4,18.0,14.0,89.0,27.5,0.0,14.0
69.0,32.6,18.0,14.0,89.0,27.5,0.0,14.0
69.0,32.4,18.0,14.0,89.0,27.5,0.0,14.0
69.0,32.1,18.0,14.0,89.0,27.5,0.0,14.0
69.0,32.5,18.0,14.0,89.0,27.5,0.0,14.0
69.0,32.2,18.0,14.0,89.0,27.5,0.0,14.0
69.0,32.1,18.0,15.0,90.0,27.5,0.0,15.0
70.0,32.6,18.0,15.0,90.0,27.5,0.0,15.0
70.0,32.8,18.0,15.0,90.0,27.5,0.0,15.0
70.0,32.7,18.0,15.0,90.0,27.5,0.0,15.0
70.0,32.7,18.0,15.0,90.0,27.5,0.0,15.0
70.0,32.8,18.0,15.0,90.0,27.5,0.0,16.0
70.0,32.8,18.0,16.0,90.0,27.5,0.0,16.0
70.0,32.7,18.0,16.0,90.0,27.5,0.0,16.0
70.0,32.5,18.0,16.0,90.0,27.5,0.0,16.0
70.0,32.2,18.0,16.0,91.0,27.5,0.0,16.0
70.0,32.4,18.0,16.0,91.0,27.2,0.0,16.0
70.0,32.4,18.0,16.0,91.0,27.2,0.0,17.0
70.0,32.3,18.0,17.0,91.0,27.2,0.0,17.0
70.0,32.4,18.0,17.0,91.0,27.2,0.0,17.0
70.0,32.1,18.0,17.0,91.0,27.4,0.0,17.0
70.0,32.8,18.0,17.0,91.0,27.5,0.0,17.0
70.0,32.7,18.0,17.0,91.0,27.4,0.0,17.0
70.0,32.6,18.0,18.0,91.0,27.2,0.0,18.0
70.0,32.6,18.0,18.0,91.0,27.2,0.0,18.0
70.0,32.5,18.0,18.0,91.0,27.2,0.0,18.0
70.0,32.5,18.0,18.0,91.0,27.3,0.0,18.0
70.0,32.5,18.0,18.0,91.0,27.3,0.0,18.0
70.0,32.5,18.0,18.0,91.0,27.2,0.0,18.0
70.0,32.5,18.0,19.0,91.0,27.2,0.0,19.0
70.0,32.5,18.0,19.0,91.0,27.2,0.0,19.0
70.0,32.5,18.0,19.0,91.0,27.2,0.0,19.0
70.0,32.5,18.0,19.0,91.0,27.2,0.0,19.0
70.0,32.5,18.0,19.0,91.0,27.2,0.0,19.0
70.0,32.5,18.0,19.0,91.0,27.2,0.0,19.0
70.0,32.5,18.0,20.0,91.0,27.2,0.0,20.0
70.0,32.5,18.0,20.0,91.0,27.3,0.0,20.0
70.0,32.5,18.0,20.0,91.0,27.5,0.0,20.0
70.0,32.6,18.0,20.0,91.0,27.5,0.0,20.0
70.0,32.5,18.0,20.0,91.0,27.5,0.0,20.0
70.0,32.6,18.0,20.0,91.0,27.5,0.0,21.0
70.0,32.8,18.0,21.0,91.0,27.5,0.0,21.0
70.0,32.8,18.0,21.0,91.0,27.5,0.0,21.0
70.0,32.2,18.0,21.0,91.0,27.5,0.0,21.0
70.0,32.1,18.0,21.0,91.0,27.4,0.0,21.0
70.0,32.7,18.0,21.0,91.0,27.2,0.0,21.0
70.0,32.8,18.0,21.0,91.0,27.2,0.0,22.0
70.0,32.7,18.0,22.0,91.0,27.2,0.0,22.0
70.0,32.7,18.0,22.0,91.0,27.2,0.0,22.0
70.0,32.7,18.0,22.0,91.0,27.5,0.0,22.0
70.0,32.8,18.0,22.0,91.0,27.5,0.0,22.0
70.0,32.8,18.0,22.0,91.0,27.4,0.0,22.0
70.0,32.8,18.0,23.0,91.0,27.2,0.0,23.0
70.0,32.4,18.0,23.0,91.0,27.2,0.0,23.0
70.0,32.6,18.0,23.0,91.0,27.2,0.0,23.0
70.0,32.5,18.0,23.0,91.0,27.2,0.0,23.0
70.0,32.4,18.0,23.0,91.0,27.2,0.0,23.0
70.0,32.4,18.0,23.0,91.0,27.2,0.0,23.0
70.0,32.4,18.0,24.0,91.0,27.2,0.0,24.0
70.0,32.4,18.0,24.0,91.0,27.2,0.0,24.0
70.0,32.4,18.0,24.0,91.0,27.2,0.0,24.0
70.0,32.4,18.0,24.0,91.0,27.2,0.0,24.0
70.0,32.4,18.0,24.0,91.0,27.2,0.0,24.0
70.0,32.4,18.0,24.0,91.0,27.2,0.0,24.0
70.0,32.4,18.0,25.0,91.0,27.2,0.0,25.0
70.0,32.4,18.0,25.0,91.0,27.2,0.0,25.0
70.0,32.4,18.0,25.0,91.0,27.2,0.0,25.0
70.0,32.4,18.0,25.0,91.0,27.2,0.0,25.0
70.0,32.4,18.0,25.0,91.0,27.2,0.0,25.0
70.0,32.4,18.0,25.0,91.0,27.5,0.0,26.0
70.0,32.4,18.0,26.0,91.0,27.5,0.0,26.0
70.0,32.4,18.0,26.0,91.0,27.5,0.0,26.0
70.0,32.4,18.0,26.0,91.0,27.5,0.0,26.0
70.0,32.4,18.0,26.0,91.0,27.5,0.0,26.0
70.0,32.4,18.0,26.0,91.0,27.5,0.0,26.0
71.0,32.4,18.0,27.0,91.0,27.5,0.0,27.0
71.0,32.4,18.0,27.0,91.0,27.5,0.0,27.0
71.0,32.4,18.0,27.0,91.0,27.8,0.0,27.0
71.0,32.4,18.0,27.0,91.0,27.8,0.0,27.0
71.0,32.4,18.0,27.0,91.0,27.8,0.0,27.0
71.0,32.4,18.0,27.0,91.0,27.8,0.0,27.0
71.0,32.4,18.0,28.0,91.0,27.8,0.0,28.0
71.0,32.4,18.0,28.0,91.0,27.8,0.0,28.0
71.0,32.4,18.0,28.0,91.0,27.8,0.0,28.0
71.0,32.4,18.0,28.0,91.0,27.8,0.0,28.0
71.0,32.4,18.0,28.0,91.0,27.8,0.0,28.0
71.0,32.4,18.0,28.0,91.0,27.8,0.0,28.0
71.0,32.4,18.0,29.0,91.0,27.8,0.0,29.0
71.0,32.4,18.0,29.0,91.0,28.0,0.0,29.0
71.0,32.4,18.0,29.0,91.0,28.1,0.0,29.0
71.0,32.3,18.0,29.0,91.0,28.2,0.0,29.0
71.0,31.9,18.0,29.0,91.0,28.2,0.0,29.0
71.0,31.9,18.0,29.0,90.0,28.2,0.0,30.0
71.0,32.0,18.0,30.0,90.0,28.2,0.0,30.0
71.0,32.4,18.0,30.0,90.0,28.2,0.0,30.0
72.0,32.4,18.0,30.0,90.0,28.2,0.0,30.0
72.0,32.4,18.0,30.0,90.0,28.2,0.0,30.0
72.0,32.4,18.0,30.0,89.0,28.2,0.0,30.0
72.0,32.4,18.0,30.0,89.0,28.2,0.0,31.0
71.0,32.4,18.0,31.0,89.0,28.2,0.0,31.0
71.0,32.4,18.0,31.0,89.0,28.2,0.0,31.0
71.0,32.4,18.0,31.0,89.0,28.2,0.0,31.0
71.0,32.4,18.0,31.0,89.0,28.2,0.0,31.0
71.0,32.4,18.0,31.0,89.0,28.2,0.0,31.0
71.0,32.4,18.0,32.0,89.0,28.2,0.0,32.0
71.0,31.9,18.0,32.0,89.0,28.2,0.0,32.0
71.0,31.9,18.0,32.0,89.0,28.2,0.0,32.0
71.0,31.9,18.0,32.0,89.0,28.2,0.0,32.0
71.0,31.9,18.0,32.0,89.0,28.2,0.0,32.0
71.0,31.9,18.0,32.0,89.0,28.5,0.0,32.0
71.0,31.9,18.0,33.0,88.0,28.5,0.0,33.0
72.0,31.9,18.0,33.0,88.0,28.5,0.0,33.0
72.0,31.9,18.0,33.0,88.0,28.5,0.0,33.0
72.0,31.9,18.0,33.0,88.0,28.4,0.0,33.0
72.0,31.9,18.0,33.0,88.0,28.4,0.0,33.0
72.0,31.9,18.0,33.0,88.0,28.4,0.0,33.0
72.0,31.9,18.0,34.0,88.0,28.4,0.0,34.0
72.0,31.9,18.0,34.0,89.0,28.5,0.0,34.0
72.0,31.9,18.0,34.0,89.0,28.2,0.0,34.0
72.0,31.9,18.0,34.0,89.0,28.2,0.0,34.0
72.0,31.9,18.0,34.0,89.0,28.2,0.0,34.0
72.0,31.9,18.0,34.0,89.0,28.2,0.0,35.0
72.0,31.9,18.0,35.0,89.0,28.2,0.0,35.0
72.0,31.9,18.0,35.0,89.0,28.2,0.0,35.0
72.0,31.9,18.0,35.0,89.0,28.1,0.0,35.0
72.0,31.9,18.0,35.0,89.0,28.2,0.0,35.0
72.0,31.9,18.0,35.0,89.0,28.2,0.0,35.0
72.0,32.0,18.0,36.0,89.0,28.4,0.0,36.0
72.0,32.4,18.0,36.0,89.0,28.5,0.0,36.0
72.0,32.4,18.0,36.0,89.0,28.5,0.0,36.0
72.0,32.4,18.0,36.0,89.0,28.4,0.0,36.0
72.0,32.4,18.0,36.0,89.0,28.4,0.0,36.0
72.0,32.4,18.0,36.0,89.0,28.5,0.0,36.0
72.0,32.4,18.0,37.0,89.0,28.5,0.0,37.0
72.0,32.4,18.0,37.0,89.0,28.5,0.0,37.0
72.0,32.4,18.0,37.0,89.0,28.5,0.0,37.0
72.0,32.4,18.0,37.0,89.0,28.5,0.0,37.0
72.0,32.4,18.0,37.0,89.0,28.5,0.0,37.0
72.0,32.4,18.0,37.0,89.0,28.5,0.0,37.0
72.0,32.4,18.0,38.0,89.0,28.4,0.0,38.0
72.0,32.4,18.0,38.0,89.0,28.4,0.0,38.0
72.0,32.4,18.0,38.0,89.0,28.4,0.0,38.0
72.0,32.4,18.0,38.0,89.0,28.3,0.0,38.0
72.0,32.4,18.0,38.0,89.0,28.4,0.0,38.0
72.0,32.4,18.0,38.0,89.0,28.5,0.0,38.0
72.0,32.4,18.0,39.0,88.0,28.5,0.0,39.0
72.0,32.4,18.0,39.0,88.0,28.2,0.0,39.0
72.0,32.4,18.0,39.0,88.0,28.2,0.0,39.0
72.0,32.4,18.0,39.0,88.0,28.2,0.0,39.0
72.0,32.4,18.0,39.0,88.0,28.2,0.0,39.0
72.0,32.4,18.0,39.0,88.0,28.2,0.0,40.0
72.0,32.4,18.0,40.0,89.0,28.2,0.0,40.0
72.0,32.3,18.0,40.0,89.0,28.2,0.0,40.0
72.0,32.3,18.0,40.0,89.0,28.2,0.0,40.0
72.0,32.4,18.0,40.0,89.0,28.2,0.0,40.0
72.0,32.4,18.0,40.0,89.0,28.2,0.0,40.0
72.0,32.4,18.0,41.0,89.0,28.2,0.0,41.0
72.0,32.4,18.0,41.0,89.0,28.2,0.0,41.0
72.0,32.4,18.0,41.0,89.0,28.2,0.0,41.0
72.0,32.4,18.0,41.0,89.0,28.2,0.0,41.0
72.0,32.4,18.0,41.0,89.0,28.2,0.0,41.0
72.0,32.4,18.0,41.0,89.0,28.2,0.0,41.0
72.0,32.4,18.0,42.0,88.0,28.2,0.0,42.0
72.0,32.4,18.0,42.0,89.0,28.2,0.0,42.0
72.0,32.4,18.0,42.0,89.0,28.2,0.0,42.0
72.0,32.4,18.0,42.0,88.0,28.2,0.0,42.0
72.0,32.4,18.0,42.0,88.0,28.2,0.0,42.0
72.0,32.4,18.0,42.0,88.0,28.1,0.0,42.0
72.0,32.4,18.0,43.0,88.0,27.9,0.0,43.0
72.0,32.4,18.0,43.0,88.0,27.8,0.0,43.0
72.0,32.4,18.0,43.0,88.0,27.8,0.0,43.0
72.0,32.4,18.0,43.0,88.0,27.8,0.0,43.0
72.0,32.4,18.0,43.0,88.0,27.8,0.0,43.0
72.0,32.4,18.0,43.0,88.0,27.8,0.0,44.0
72.0,32.4,18.0,44.0,88.0,27.8,0.0,44.0
72.0,32.4,18.0,44.0,88.0,27.8,0.0,44.0
72.0,32.4,18.0,44.0,88.0,27.8,0.0,44.0
72.0,32.4,18.0,44.0,88.0,27.8,0.0,44.0
72.0,32.4,18.0,44.0,88.0,27.8,0.0,44.0
72.0,31.9,18.0,45.0,88.0,27.8,0.0,45.0
72.0,31.9,18.0,45.0,89.0,28.2,0.0,45.0
72.0,31.9,18.0,45.0,89.0,28.2,0.0,45.0
72.0,31.9,18.0,45.0,89.0,28.2,0.0,45.0
72.0,31.9,18.0,45.0,89.0,28.2,0.0,45.0
72.0,31.9,18.0,45.0,89.0,28.2,0.0,45.0
72.0,31.9,18.0,46.0,89.0,28.3,0.0,46.0
72.0,31.9,18.0,46.0,89.0,28.5,0.0,46.0
72.0,31.9,18.0,46.0,89.0,28.5,0.0,46.0
72.0,31.9,18.0,46.0,89.0,28.5,0.0,46.0
72.0,31.9,18.0,46.0,89.0,28.3,0.0,46.0
