,Humidity,Temperature,UnixTime
-MAIfHptCXlXS1JGu1I9,85.00,28.20,1592714462
-MAIfKMSVgqm8ewvrx0L,85.00,28.20,1592714473
-MAIfMwSQ2DO65oZwE4a,85.00,28.20,1592714483
-MAIfPnqrB5ROAzzf4qX,85.00,28.20,1592714494
-MAIfSKvmiM1yc8gqHv5,85.00,28.20,1592714505
-MAIfUqo8xxNnX-fUORo,85.00,28.20,1592714516
-MAIfXO6e-Toyhm5V2af,84.00,28.20,1592714526
-MAIfZugJusNmdB-Dfhx,84.00,28.20,1592714536
-MAIfbRGx2rIKcOVoipT,84.00,28.20,1592714547
-MAIfdxqks7oYEnXDhqJ,84.00,28.20,1592714557
-MAIfgUQcuGdEvscZAmq,84.00,28.20,1592714567
-MAIfj00CAhxWvkoVbg0,84.00,28.20,1592714578
-MAIflXgzVe5unxDOwOs,84.00,28.20,1592714588
-MAIfo3HNIU6s2wGfSMj,84.00,28.20,1592714598
-MAIfq_sVLHbXBo7V_Z9,84.00,28.20,1592714609
-MAIft6RnQ5ZMKI70_98,84.00,28.20,1592714619
-MAIfvd4oCY4q7z-EX8z,84.00,28.20,1592714630
-MAIfy9aBDLh59VUROw-,84.00,28.20,1592714640
-MAIg-gDYl4n-KQjtSvv,84.00,28.20,1592714650
-MAIg2Cpw-Lq5y0TMAeA,84.00,28.40,1592714661
-MAIg4jRQuMToI_v9lNT,84.00,28.40,1592714671
-MAIg7G0OXMR4Jb1qxL_,84.00,28.30,1592714681
-MAIg9meP559OhT3TiLb,84.00,28.40,1592714692
-MAIgCJDluryGORhpedd,84.00,28.30,1592714702
-MAIgEpmndCfWQcpAI_Y,84.00,28.40,1592714712
-MAIgHLhw_nBLjY1QiPp,84.00,28.50,1592714723
-MAIgJt2UUhfaGV-ufRz,84.00,28.50,1592714733
-MAIgMPb8tQyUgw2Pfr4,84.00,28.40,1592714743
-MAIgOwHli785usyJa81,84.00,28.40,1592714754
-MAIgRSoxRzPBIbwkn4t,84.00,28.50,1592714764
-MAIgTzQZmSSRh5qN2dp,84.00,28.40,1592714774
-MAIgWW2dBlCtzquvolZ,84.00,28.50,1592714785
-MAIgZ1cjnZDoEOP61ue,84.00,28.50,1592714795
-MAIgaZD_L4rsiZh5vcl,84.00,28.50,1592714805
-MAIgd4osOD4ix5vHcZ9,84.00,28.50,1592714816
-MAIgfc3lxOXgno4Rt3n,84.00,28.50,1592714826
-MAIgi9d3-ywDcI4C5yO,84.00,28.20,1592714837
-MAIgkgDaQtMH-sfF2gS,85.00,28.20,1592714847
-MAIgnCo7a0xQHH24v9S,85.00,28.10,1592714857
-MAIgpjLpyXONcd40fKf,84.00,28.20,1592714868
-MAIgsG3rO4VYdBbY6tz,85.00,28.20,1592714878
-MAIgum_XcU12J3Ovv9H,84.00,28.20,1592714888
-MAIgxJCUM5LGNO0oAAg,84.00,28.10,1592714899
-MAIgzpm5q2PjRowRFpl,84.00,28.10,1592714909
-MAIh1MRCCD6OWLb9rUB,84.00,28.10,1592714919
-MAIh3sxHaa6pUScVOfN,84.00,28.10,1592714930
-MAIh6PdI_vw0AvHkyJp,84.00,28.10,1592714940
-MAIh8wDS7LG5msgVmXf,85.00,28.10,1592714950
-MAIhBSqlqU5VfQPHPYD,85.00,28.10,1592714961
-MAIhDzQvhn2Ei4COnni,85.00,28.10,1592714971
-MAIhGW-GuOiemVkAvrV,85.00,28.20,1592714981
-MAIhJ1c3Gdi1tfBKIm_,85.00,28.20,1592714992
-MAIhLZFRESOJICTjW8t,85.00,28.10,1592715002
-MAIhO4k9Z0fFP5tnagD,84.00,28.20,1592715012
-MAIhQbPPQxj4qQCUzfj,85.00,28.10,1592715023
-MAIhT7zIGRQtb3vPW1u,85.00,28.20,1592715033
-MAIhVeckgrDY3OC4QoI,85.00,28.20,1592715044
-MAIhYBCzs8pPEM7WeHK,84.00,28.20,1592715054
-MAIh_hlNVTQicqsTZRq,84.00,28.20,1592715064
-MAIhcERxpsUQCE5UNH1,85.00,28.20,1592715075
-MAIhel1Uq9Ty5qorJ2w,85.00,28.20,1592715085
-MAIhhHYkR7p2yLvZGa5,84.00,28.20,1592715095
-MAIhjoAkVq9-m4MJNvd,85.00,28.10,1592715106
-MAIhmK-5vnzgZz1LCtw,84.00,28.00,1592715116
-MAIhorMtJW3EWoSuyYh,85.00,28.00,1592715126
-MAIhrNyPLETJ3U8OOSO,84.00,28.00,1592715137
-MAIhtucg6mzjL8kxlbB,85.00,28.00,1592715147
-MAIhwR9_CU1qbUOUj15,85.00,28.00,1592715157
-MAIhyxlgYYv16ajw7AS,85.00,28.10,1592715168
-MAIi0UO4Gx3RKjMzbak,84.00,28.20,1592715178
-MAIi3-xGoFZX9CpIhGk,85.00,28.20,1592715188
-MAIi5XaBr6221CD9yrD,85.00,28.20,1592715199
-MAIi83BxezCLap7vbAF,85.00,28.20,1592715209
-MAIiA_jlmlUOIfjsDTw,85.00,28.20,1592715219
-MAIiD6YQfxqsHcG1TTu,85.00,28.20,1592715230
-MAIiFcwJSO0b8DTSyAk,85.00,28.20,1592715240
-MAIiI9YfC42fcRKC6Ww,84.00,28.20,1592715251
-MAIiKgAUpOwr52cIjwp,84.00,28.20,1592715261
-MAIiNCiFGpqHBxLrH8W,85.00,28.10,1592715271
-MAIiPiaN9hwLkbAPjwC,85.00,28.20,1592715281
-MAIiSEV0Z7R5yBTRV_L,85.00,28.20,1592715292
-MAIiUkwrurs_Mjtj3XP,85.00,28.20,1592715302
-MAIiXHZM5_p4LSfrxIH,84.00,28.20,1592715312
-MAIiZo8bK7GJaCiiCki,84.00,28.20,1592715323
-MAIibKetyPpJsEWaI5n,84.00,28.20,1592715333
-MAIidqV63MkFynfu4LI,85.00,28.20,1592715343
-MAIigMJOaqugmmDPA4y,85.00,28.30,1592715354
-MAIiis7tCLDeqsF1qCp,85.00,28.20,1592715364
-MAIilNzCCROTzHS8oXZ,84.00,28.20,1592715374
-MAIintqsaURzbbXA6lv,85.00,28.20,1592715385
-MAIiqPktHgQ-6wiLji4,84.00,28.20,1592715395
-MAIisvflqXiB8AJ0VFB,84.00,28.20,1592715405
-MAIivRVQR181c7sg90F,85.00,28.20,1592715416
-MAIixxQlElmAbKvXhV8,85.00,28.20,1592715426
-MAIj-TG5b7fgSMyATpM,84.00,28.20,1592715436
-MAIj1z8S1EAIvexoVME,84.00,28.30,1592715446
-MAIj4Uxs4Oyy3V0wID8,84.00,28.30,1592715457
-MAIj7-nC_4XNfAvnuM5,84.00,28.30,1592715467
-MAIj9Wpou9QhqglAzrd,85.00,28.50,1592715477
-MAIjC1h4PKiOIWOXRdV,84.00,28.50,1592715488
-MAIjEYcCPKyqk8ssJYw,84.00,28.50,1592715498
-MAIjH3SXXEkXJa6aRou,84.00,28.50,1592715508
-MAIjJ_JRnSH8ns6vGy3,84.00,28.50,1592715519
-MAIjMP3AkYWz47eduyA,84.00,28.50,1592715529
-MAIjOuo406pEWvxWA7O,85.00,28.50,1592715540
-MAIjRQbNkY9YrbOr5N0,85.00,28.50,1592715551
-MAIjTwRxV0ckUx8CjrN,85.00,28.50,1592715561
-MAIjWSfFNFU_jkMJVe7,84.00,28.50,1592715571
-MAIjYzFyohHiT_udvyu,84.00,28.40,1592715582
-MAIjaV4S6haNwvBwFVT,84.00,28.50,1592715592
-MAIjd-pdzHN7EMaidN8,84.00,28.50,1592715602
-MAIjfXNUIq-QHXyFtL6,84.00,28.40,1592715613
-MAIji34_hLSie9LjOdc,84.00,28.30,1592715623
-MAIjk_eul_Nt1V4qgTD,84.00,28.50,1592715633
-MAIjn7oroDvARppVRBf,84.00,28.50,1592715644
-MAIjpeU2mVHvJspOfsg,84.00,28.50,1592715654
-MAIjsB3DrYKXc67bAoM,84.00,28.50,1592715665
-MAIjuhe4OGDcJJVgiyN,84.00,28.50,1592715675
-MAIjxDUL_wO8vJpyIUO,84.00,28.50,1592715685
-MAIjzkleITHEv8zOpQa,84.00,28.50,1592715696
-MAIk1GcaWwfITn9MFqL,84.00,28.50,1592715706
-MAIk3o4i2VcUVaBMzil,84.00,28.50,1592715716
-MAIk6KerMFkUjBOj88d,84.00,28.50,1592715727
-MAIk8rFWOmZRhqRoJKD,84.00,28.50,1592715737
-MAIkBNucaVCU6C2_660,84.00,28.40,1592715747
-MAIkDuRmxFbgo9ctPow,84.00,28.20,1592715758
-MAIkGQAklYTz-Hd7rVx,84.00,28.20,1592715768
-MAIkIvyeTdGPTfHQWVn,84.00,28.20,1592715778
-MAIkLRgbOtGRxgwZ3Pd,84.00,28.20,1592715789
-MAIkNxSlHBnyAxTZCV-,84.00,28.20,1592715799
-MAIkQTD6bbe73vtTd6t,85.00,28.20,1592715809
-MAIkSyym4GxYN0LXAVi,84.00,28.20,1592715819
-MAIkVUk616mHSZWEpL0,84.00,28.20,1592715830
-MAIkY-pfzKl_Dbd5qU7,84.00,28.20,1592715840
-MAIk_Z5AVF6CJk-vGKk,84.00,28.20,1592715850
-MAIkc4cZDC6WujavcMs,85.00,28.50,1592715861
-MAIkebB6qDMa5FMf65I,85.00,28.50,1592715871
-MAIkh7oQpOh6PYX3_jP,85.00,28.50,1592715882
-MAIkjeRXtGqWfiwFpzg,85.00,28.40,1592715892
-MAIkmAyfYxR9jpeQNji,85.00,28.50,1592715902
-MAIkohapxUkVxb1TiSp,85.00,28.30,1592715913
-MAIkrECFJv-_jmb7_z9,85.00,28.20,1592715923
-MAIktl78EJEUlK0ITdC,85.00,28.20,1592715933
-MAIkwHSN5rh8TpUupCk,85.00,28.20,1592715944
-MAIkyo1XqNgsCkNwfh5,85.00,28.20,1592715954
-MAIl0KcEbmNNdL8cz6N,85.00,28.20,1592715964
-MAIl2rBi1ZYa2MS19Wi,85.00,28.20,1592715975
-MAIl5NqSrFILXfkGYwl,84.00,28.20,1592715985
-MAIl7uMZYDclO219AeZ,84.00,28.20,1592715995
-MAIlAR0taFwRGuzR7hG,84.00,28.20,1592716006
-MAIlCxcXwCGYXBnRHSP,84.00,28.20,1592716016
-MAIlFUCGqQEZ2z-_d13,84.00,28.20,1592716026
-MAIlI-naeIZYdyRMvRn,84.00,28.20,1592716037
-MAIlKXProJ5OUYKQka0,84.00,28.20,1592716047
-MAIlN2y-UJr0zrninUI,84.00,28.20,1592716057
-MAIlPZpJLxcoG61Mh0i,84.00,28.20,1592716068
-MAIlS6DB2MfPla78VnT,84.00,28.20,1592716078
-MAIlUcm2xHghE9noJFE,84.00,28.20,1592716088
-MAIlX9MW68O8g_hBSu5,84.00,28.20,1592716099
-MAIlZfxaG82w9nxw4eQ,84.00,28.20,1592716109
-MAIlbCsIvIs0qCwxsru,84.00,28.20,1592716120
-MAIldj6w6KCSWPTeKHL,84.00,28.20,1592716130
-MAIlgEvmqnc1ZZMi6Y-,84.00,28.20,1592716140
-MAIlimP3lM_rvqNp0BD,84.00,28.20,1592716151
-MAIllIxqRzS9qCSFjeR,84.00,28.20,1592716161
-MAIlnp__YJQASKOQVps,84.00,28.20,1592716171
-MAIlqM7LVABQ7Ue3iKp,84.00,28.20,1592716182
-MAIlsrxIpBsR24VMujl,84.00,28.20,1592716192
-MAIlvPSu0ggWcLOMVEP,84.00,28.20,1592716202
-MAIlxvzcv1PA8qS71ee,84.00,28.20,1592716213
-MAIm-SZYvc8D7yIcyeQ,84.00,28.20,1592716223
-MAIm1z9L6yfAhEVm2zq,84.00,28.20,1592716233
-MAIm4VnJHaGZXqPKkHU,84.00,28.20,1592716244
-MAIm71MYWeOYkptEMyC,84.00,28.20,1592716254
-MAIm9Yz8LBuzTVP8MeW,84.00,28.20,1592716264
-MAImC4YwUX6Ml4QoSfO,84.00,28.20,1592716275
-MAImEb9yCvL7zHyvG9o,84.00,28.20,1592716285
-MAImH7jmh39W6UGFGTY,84.00,28.20,1592716295
-MAImJePBbOa-05Tcn4F,84.00,28.20,1592716306
-MAImMAtQltsAI6S9znG,84.00,28.20,1592716316
-MAImOhXG5hOi9TU4hW-,84.00,28.20,1592716326
-MAImRE8LEzoTcUM5uC0,84.00,28.20,1592716337
-MAImTknMfdQHmsV8gEn,84.00,28.20,1592716347
-MAImWHMAQfnqpjsf2XN,84.00,28.20,1592716358
-MAImYnyO8mQrujl8VL8,84.00,28.20,1592716368
-MAImaKVW7T4vsllfkBY,84.00,28.20,1592716378
-MAImcrBbJtTzgODwJl6,84.00,28.20,1592716389
-MAImfQyDOQcntzTLdC4,84.00,28.20,1592716399
-MAImhxVMjm2Uge0sxNL,84.00,28.20,1592716409
-MAImkU8QwNV5AsWIJPl,85.00,28.20,1592716420
-MAImn-jH22QtdMMuT9S,85.00,28.20,1592716430
-MAImpYzNL57dscw3AO_,85.00,28.20,1592716441
-MAIms4XjDAMmlut18eU,85.00,28.20,1592716451
-MAImucjcIKen30COEwA,85.00,28.50,1592716461
-MAImx9JW3XffryVyZMR,85.00,28.50,1592716472
-MAImzfyFg2EO0nge67-,85.00,28.50,1592716482
-MAIn1CYB7fhjOdk0Oo0,85.00,28.50,1592716492
-MAIn3j88A2k5cvIPaKk,84.00,28.50,1592716503
-MAIn6FjA2YW60LUrF5L,85.00,28.30,1592716513
-MAIn8mN5tPfi0MHeQ9c,84.00,28.30,1592716524
-MAInBIxdgYkECQ_nSKY,84.00,28.20,1592716534
-MAInDpY2TBeQJzxEl6t,84.00,28.20,1592716544
-MAInGM7HnDKnjSz41ec,85.00,28.20,1592716555
-MAInJDdyk9dRAYE0vLJ,84.00,28.10,1592716565
-MAInLkhcUWjZ3ItgFiF,84.00,28.20,1592716577
-MAInOGSXkLXfdJycy1c,84.00,28.20,1592716587
-MAInQnt852Zv9VTW0Qk,84.00,28.10,1592716597
-MAInTKUum9KUopl5jc9,84.00,28.20,1592716608
-MAInVr6MXFBoTm-MpoT,84.00,28.20,1592716618
-MAInYPDkixFn49h9D88,85.00,28.20,1592716629
-MAIn_vqonMoh3OyRFpM,84.00,28.40,1592716639
-MAIncSS1KdNWQE6WMv4,85.00,28.50,1592716649
-MAInez2AetQmLK-6zH_,84.00,28.50,1592716660
-MAInhVd60Dn6yKanZkT,84.00,28.50,1592716670
-MAInk1Gmrma22OuDlXN,84.00,28.40,1592716680
-MAInmYmj1mgkneaSb6o,84.00,28.40,1592716691
-MAInp4RdJmvDdrRJ4Ou,84.00,28.20,1592716701
-MAInrb0rEq9AKfyWhHd,84.00,28.20,1592716711
-MAInu7fy2vgoTUR5OMj,84.00,28.20,1592716722
-MAInweCoJKKSh7riahg,84.00,28.20,1592716732
-MAInzAsHflo8cilJTxl,85.00,28.20,1592716742
-MAIo0hUAaf4aSqNQAH8,85.00,28.20,1592716753
-MAIo3E3-dUKVPb9qcBk,85.00,28.20,1592716763
-MAIo5kb3SutR8wV6Fni,85.00,28.20,1592716773
-MAIo8HGQmgXXwjesiNj,85.00,28.20,1592716784
-MAIoAns9qbYz7AuhSCf,85.00,28.20,1592716794
-MAIoDKvQb44fNu4VBxf,85.00,28.20,1592716804
-MAIoFr3boqtVyfeXDg_,85.00,28.20,1592716815
-MAIoINhMwUm-i_25fu1,85.00,28.20,1592716825
-MAIoKuCCF3_Xh8iVgH2,85.00,28.20,1592716835
-MAIoNQqOjFjELuMHwoh,84.00,28.20,1592716846
-MAIoPxNicxKgpw86ai1,84.00,28.20,1592716856
-MAIoSU1hpQwrt4k-15M,84.00,28.20,1592716867
-MAIoUzz0i3p2zewUhrB,84.00,28.30,1592716877
-MAIoXXDGkBHUu9xD7J_,84.00,28.40,1592716887
-MAIo_2qoJhSQiIL3q7V,84.00,28.20,1592716898
-MAIob_SoH65C-u7i5yt,85.00,28.10,1592716908
-MAIoe62NXKpRKmLdkTb,85.00,28.20,1592716918
-MAIogcdIbBlin-zWIkO,84.00,28.20,1592716929
-MAIoj8OArgpSA8FzFs7,85.00,28.20,1592716939
-MAIoleCAderotafrzju,85.00,28.20,1592716949
-MAIooAnMl_06be0ssnh,85.00,28.20,1592716960
-MAIoqhPao5jvAWm6THi,85.00,28.20,1592716970
-MAIotE8PhR1FDlKusLn,85.00,28.20,1592716980
-MAIovkhhM1SmD6qABlb,85.00,28.20,1592716991
-MAIoyHJdBX1uR-bECKN,84.00,28.10,1592717001
-MAIp-nutaOT-uZODsv4,85.00,28.10,1592717011
-MAIp2M7zHX-NwfrqUVa,84.00,28.00,1592717022
-MAIp4smphY-g_1AYXgU,84.00,28.00,1592717032
-MAIp7PMS9os8PcNUvZ0,84.00,28.00,1592717042
-MAIp9vuxxR3KttOUUTM,84.00,27.80,1592717053
-MAIpCSXylLzLXo2niso,84.00,27.80,1592717063
-MAIpEz2uibiG0UTP6aN,84.00,27.80,1592717073
-MAIpHVc-seSrET4SAfV,85.00,27.80,1592717084
-MAIpK1Lw1QejY5Mnms4,85.00,27.80,1592717094
-MAIpMYtOrNZwXiOxUQN,85.00,27.80,1592717105
-MAIpP4bkSfIf-9CAnlo,84.00,27.80,1592717115
-MAIpRb8I1UOznv-_hbv,84.00,27.80,1592717125
-MAIpU7pe48aJheBPHbV,84.00,27.80,1592717136
-MAIpWeJ6BznDquYrCrK,84.00,27.80,1592717146
-MAIpZAtPMKp63USpIak,84.00,27.80,1592717156
-MAIpahUWM4XXDvSObTd,84.00,27.80,1592717167
-MAIpdE8uND1IO3uyysC,84.00,27.80,1592717177
-MAIpfkhAz2a4vggoVtb,84.00,27.80,1592717187
-MAIpiHId08bPE0ZA8zE,84.00,27.80,1592717198
-MAIpknwCUVjivM_ZqLr,85.00,27.80,1592717208
-MAIpnKRt-fF0kknZphk,85.00,27.80,1592717218
-MAIppr7oVjOp30Lw2mv,85.00,27.80,1592717229
-MAIpsPM7AQF3ZLjr6Sy,85.00,27.80,1592717239
-MAIpuvrCA0s33U5WT4F,85.00,27.80,1592717250
-MAIpxSVEFpPQJTeAg4l,85.00,27.80,1592717260
-MAIpzz55C86w68kZqZP,85.00,27.80,1592717270
-MAIq1VhQ1DS5zc1ebVW,85.00,27.80,1592717281
-MAIq42uYRSui6uKbYU4,85.00,27.80,1592717291
-MAIq6_YdTfm0M2Cg7Bn,85.00,27.80,1592717301
-MAIq95yGgMOzqon06N-,85.00,27.80,1592717312
-MAIqBft792RY17d-u80,85.00,27.80,1592717322
-MAIqECTb9k_Ppal4aYg,85.00,27.80,1592717333
-MAIqGjAnoY2UFR8sNE9,85.00,27.80,1592717343
-MAIqJHKkkenVtik_OJ0,85.00,27.80,1592717353
-MAIqM-mZd3gxlZkhI3B,85.00,27.80,1592717364
-MAIqOXOjHUcDoDJslyB,85.00,27.80,1592717375
-MAIqR2uaaIXZnaYjc0s,85.00,27.80,1592717385
-MAIqT_W0gJXJsG5UHxi,85.00,27.80,1592717396
-MAIqW67qkeDws6cydFY,85.00,28.00,1592717406
-MAIqYcm7uerRcXTYp6v,85.00,28.00,1592717416
-MAIqa9KRWT68-QHGLcF,85.00,28.20,1592717427
-MAIqcfu4eaomUfBo3vC,85.00,28.20,1592717437
-MAIqfFnhvJNsZjVOc86,84.00,28.20,1592717448
-MAIqhmFV1b2L6cWMdmV,84.00,28.20,1592717458
-MAIqkInE9-lfroJim5R,85.00,28.20,1592717468
-MAIqmpWds8Iu76FSyOC,84.00,28.20,1592717479
-MAIqpM-E90vC-Ter9ZN,85.00,28.20,1592717489
-MAIqrsmoCBS0v1V9nrU,85.00,28.20,1592717499
-MAIquPG-DYs836uqaOi,85.00,28.20,1592717510
-MAIqwxOlSjMj5JHEmR3,84.00,28.10,1592717520
-MAIqzVfgySsUqgcBtOz,84.00,28.20,1592717531
-MAIr11L73JbyantDipx,85.00,28.20,1592717541
-MAIr3Yw-JXvvXftsjqL,85.00,28.20,1592717551
-MAIr64VWTI6MoMgRbRw,84.00,28.40,1592717562
-MAIr8b32zXfQN464Mhv,85.00,28.50,1592717572
-MAIrB7eI-WAAoYZl5at,84.00,28.50,1592717582
-MAIrDfq0o2nB8avVGTt,84.00,28.50,1592717593
-MAIrGWtP5sMaCyro2ih,84.00,28.50,1592717603
-MAIrJ2sK4NSe0XMfugI,84.00,28.30,1592717615
-MAIrLb8GByS2k-lcrOe,84.00,28.40,1592717625
-MAIrO7c1aW45U1v3B66,84.00,28.40,1592717636
-MAIrQeB8jUwjNWjs_x5,84.00,28.40,1592717646
-MAIrTAsLifZ2zKnwFV6,84.00,28.40,1592717656
-MAIrVhN_xrjC3Y2PPZY,84.00,28.40,1592717667
-MAIrYE21mk-NtPSWc4t,84.00,28.40,1592717677
-MAIr_kZIMq6JOYVZL0T,84.00,28.40,1592717687
-MAIrcHGgG-ztbE3GXnr,84.00,28.30,1592717698
-MAIrensiwwbpGwF7zmM,84.00,28.50,1592717708
-MAIrhKQvZWfZGEQ9FN-,84.00,28.50,1592717718
-MAIrjqu894tJegWuUt4,84.00,28.50,1592717729
-MAIrmNVMrYkPjXb-zTD,84.00,28.40,1592717739
-MAIrou6aGMUStcl7gX1,84.00,28.50,1592717749
-MAIrrQhOy3AhLe8K3cP,85.00,28.50,1592717760
-MAIrtxLdXNPx6E8Bo9A,84.00,28.50,1592717770
-MAIrwTtZYQNOdnY2zDA,84.00,28.50,1592717780
-MAIrz-_LUAJ9ImUMxEi,84.00,28.40,1592717791
-MAIs0X9vNwGiVqyJ5VH,84.00,28.40,1592717801
-MAIs32qwoiYcVIGA-2U,84.00,28.40,1592717811
-MAIs5_NIT_xohtOO38j,84.00,28.30,1592717822
-MAIs85qkZdtcE658Dia,84.00,28.20,1592717832
-MAIsAbh_RZ9w8u8SY2X,84.00,28.20,1592717842
-MAIsD96QEqGBzcY8fOe,84.00,28.20,1592717853
-MAIsFhMvz86sbVYiNY0,84.00,28.20,1592717863
-MAIsIDwSdNvPo45vZpS,84.00,28.20,1592717874
-MAIsKk_iB5aoKaApjmt,84.00,28.20,1592717884
-MAIsNH8Cre4lt4zrS_d,84.00,28.20,1592717894
-MAIsPnjNukSVL8vpFzA,84.00,28.20,1592717905
-MAIsSJ_4RINsBhinetS,84.00,28.20,1592717915
-MAIsUqy8eALDVF-ZXny,84.00,28.20,1592717925
-MAIsXNX-ymZmHo2Xovr,84.00,28.20,1592717936
-MAIsZtPKXLhKY1xM0o9,84.00,28.20,1592717946
-MAIsbQfi3sLV3d19wiF,84.00,28.20,1592717956
-MAIsdxOrPIInspZjyyQ,84.00,28.20,1592717967
-MAIsgTCGprbScpTsX0p,84.00,28.20,1592717977
-MAIsj-aTkeKhtOPexDj,84.00,28.20,1592717987
-MAIslX7MVqMpIEPrLax,84.00,28.20,1592717998
-MAIso2js-kY1WIWhSgi,84.00,28.20,1592718008
-MAIsq_HcCC4LBQbSyy2,84.00,28.20,1592718019
-MAIst5wKfMcfuheBa_u,84.00,28.20,1592718029
-MAIsvcZJfHpBSjPzg2u,84.00,28.20,1592718039
-MAIsy98d-bJZ3Eqii1M,84.00,28.20,1592718050
-MAIt-hLFcgzfp3km0Tj,84.00,28.20,1592718060
-MAIt2Dug96WMYhKrLV4,84.00,28.20,1592718070
-MAIt4kWw_i02GTVvMoD,84.00,28.20,1592718081
-MAIt7H6kO7kZf40HUY_,84.00,28.20,1592718091
-MAIt9mzhlcA26a4Wnzb,84.00,28.20,1592718101
-MAItCKJ0NbusYVPDyeE,84.00,28.20,1592718112
-MAItEqrKnwmGMS84P_8,84.00,28.30,1592718122
-MAItHNYc_VvaS300s4s,84.00,28.40,1592718132
-MAItJu5uUsm4mBvDNrN,84.00,28.50,1592718143
-MAItMQgSbEWNS3c_hhM,84.00,28.50,1592718153
-MAItOxL9gXhr0AeBei3,84.00,28.20,1592718164
-MAItRTwq5DXxTrprAw-,84.00,28.10,1592718174
-MAItU-RjfiqiDM65JWF,84.00,28.20,1592718184
-MAItWX6e3TAABX-f7Ce,84.00,28.20,1592718195
-MAItZ2hjxn_DOOfszOf,84.00,28.20,1592718205
-MAIta_LmHZdilcCi_8Z,84.00,28.20,1592718215
-MAItd5GXITRKCXZgZte,84.00,28.10,1592718226
-MAItfcdJxv5Z2KgRc7O,84.00,28.10,1592718236
-MAIti8WnQFiORl3xGZ6,84.00,28.20,1592718246
-MAItkfhsH-hbp4h3NIh,84.00,28.20,1592718257
-MAItnCGaHVfz6Fc5gdL,84.00,28.20,1592718267
-MAItpisvMPufwKAaaxg,84.00,28.20,1592718277
-MAItsFR4w8HsoPfdX0w,84.00,28.20,1592718288
-MAItum66HHRiRqo1Zpn,85.00,28.20,1592718298
-MAItxIjiXVggR_FrbKt,84.00,28.20,1592718308
-MAItzpGnNbFt_WzQx6G,85.00,28.00,1592718319
-MAIu1Lu-jhl20QpcII1,85.00,27.80,1592718329
-MAIu3sXPFZxqVcectxs,85.00,27.80,1592718339
-MAIu6P6RL8DPQnpckJ3,85.00,27.80,1592718350
-MAIu8vhso07grZtxVw7,85.00,27.80,1592718360
-MAIuBSIB1OGR-tMmlib,84.00,27.80,1592718370
-MAIuDyqATGIThvajbzj,84.00,27.80,1592718381
-MAIuGVUvDyPnHIgFFBF,84.00,27.80,1592718391
-MAIuJ12Y3L8hFx6JLIP,84.00,27.80,1592718402
-MAIuLYe1uLbZFoLCuM-,84.00,27.80,1592718412
-MAIuO4I23x2CJSNGHvt,84.00,27.80,1592718422
-MAIuQap5mqCipSlVTXm,84.00,27.50,1592718433
-MAIuT7SD_cxNdKX6E3O,84.00,27.50,1592718443
-MAIuVe4bsAIYB5NYtK_,84.00,27.60,1592718453
-MAIuYAeyle-CWvG04eo,84.00,27.50,1592718464
-MAIu_hGTsWpQJ3I3Lbz,84.00,27.60,1592718474
-MAIucDtfL-rdI7q-2_1,84.00,27.70,1592718484
-MAIuekOrRtK2u-NvETU,84.00,27.70,1592718495
-MAIuhH43W9B3ofWRTQG,84.00,27.80,1592718505
-MAIujneHnht60042Kob,84.00,27.80,1592718515
-MAIumKQvP0c0Bsg0Vmt,84.00,27.80,1592718526
-MAIuoqmR62E9RMIIR6Q,84.00,27.80,1592718536
-MAIurNTsSRF5_23jcZB,84.00,27.80,1592718546
-MAIutuFEHjaIK1nX5jM,84.00,27.70,1592718557
-MAIuwQhfGs8tqFW_R4s,84.00,27.70,1592718567
-MAIuyxEHBuKUeIyh1W8,84.00,27.60,1592718577
-MAIv0Ttd7WtFr5qmlWS,84.00,27.50,1592718588
-MAIv3-SKUBNNwcg8dDp,84.00,27.50,1592718598
-MAIv5WLObHXkzQoDHM1,84.00,27.50,1592718608
-MAIv82c24gR3ItZ2xR8,84.00,27.60,1592718619
-MAIvA_FSamfqRRnn0Ep,84.00,27.60,1592718629
-MAIvDRpo4F5hPiK-OfN,84.00,27.50,1592718640
-MAIvFypeEa7w4BrKI-6,85.00,27.60,1592718651
-MAIvIVLSMYmFc9woFGK,84.00,27.80,1592718662
-MAIvL13Fo33pmoDi96b,85.00,27.80,1592718672
-MAIvNYaXJzjrT3kJJkx,85.00,27.80,1592718682
-MAIvQ4F12lQRtmmhMqg,85.00,27.80,1592718693
-MAIvSaoqqB_06AUgSDO,85.00,27.80,1592718703
-MAIvV7P_zwOgyRcMxdm,85.00,27.80,1592718713
-MAIvXe2NXqIg0WPvhHi,84.00,27.80,1592718724
-MAIv_AfUOer0DaR0sCO,84.00,27.80,1592718734
-MAIvbhBn8pQl--3u_Ix,84.00,27.80,1592718744
-MAIveDq9b7VdZGZahTG,84.00,27.80,1592718755
-MAIvgkRYb05SBFZmiLY,84.00,27.80,1592718765
-MAIvjH2YaGDc3ydNvXC,84.00,27.80,1592718775
-MAIvlncFeusTF033BBn,84.00,27.60,1592718786
-MAIvoKFYErHLxvzpK09,84.00,27.70,1592718796
-MAIvqqnAQLcLh4pskNV,84.00,27.50,1592718807
-MAIvtNRHAwZGayoMe-E,84.00,27.50,1592718817
-MAIvvu-0i3EqTtrJRRS,84.00,27.50,1592718827
-MAIvyQ_KCEMgRxBPmFX,84.00,27.50,1592718838
